Date,ALL,Hokkaido,Aomori,Iwate,Miyagi,Akita,Yamagata,Fukushima,Ibaraki,Tochigi,Gunma,Saitama,Chiba,Tokyo,Kanagawa,Niigata,Toyama,Ishikawa,Fukui,Yamanashi,Nagano,Gifu,Shizuoka,Aichi,Mie,Shiga,Kyoto,Osaka,Hyogo,Nara,Wakayama,Tottori,Shimane,Okayama,Hiroshima,Yamaguchi,Tokushima,Kagawa,Ehime,Kochi,Fukuoka,Saga,Nagasaki,Kumamoto,Oita,Miyazaki,Kagoshima,Okinawa
2020/5/9,248,28,0,0,0,0,0,0,3,5,2,10,12,83,,0,0,6,3,1,2,1,2,5,0,1,0,56,23,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,
2020/5/10,222,26,0,0,0,0,0,0,3,5,2,11,12,71,,0,0,6,3,1,2,1,2,0,0,0,0,50,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,
2020/5/11,248,24,0,0,0,0,0,0,2,5,2,9,11,65,31,0,0,6,3,1,2,1,2,5,0,0,0,50,24,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1
2020/5/12,254,19,0,0,0,0,2,0,2,5,2,9,12,56,34,0,2,5,3,1,2,1,2,4,0,1,3,50,20,0,0,0,1,0,3,0,0,0,0,0,11,1,0,2,0,0,0,1
2020/5/13,241,18,0,0,0,0,2,2,2,5,2,9,11,52,34,0,2,3,3,1,2,1,2,4,0,1,3,45,21,0,0,0,1,0,1,1,0,0,0,0,11,0,0,1,0,0,0,1
2020/5/14,231,17,0,0,0,0,2,                                       ,2,5,1,8,13,54,34,0,2,3,2,1,2,1,2,4,0,1,1,43,18,0,0,0,1,0,1,1,0,0,0,0,10,0,0,1,0,0,0,1
2020/5/15,230,18,0,0,0,0,2,2,2,5,1,8,11,53,34,0,2,3,2,1,2,1,2,4,0,1,1,41,19,0,0,0,1,0,1,1,0,0,0,0,10,0,0,1,0,0,0,1
2020/5/16,194,17,0,0,0,0,2,2,1,5,1,8,11,55,,0,2,3,2,1,2,1,2,2,0,1,1,39,19,0,0,0,1,0,1,1,0,0,2,0,10,0,0,1,0,0,0,1
2020/5/17,190,16,0,0,0,0,2,2,1,5,1,8,11,54,,0,2,3,2,1,2,1,2,2,0,1,1,39,17,0,0,0,1,0,1,1,0,0,2,0,10,0,0,1,0,0,0,1
2020/5/18,211,16,0,0,0,0,2,1,1,5,1,8,11,52,30,0,1,3,2,1,1,1,1,2,0,1,2,36,17,0,0,0,1,0,1,1,0,0,2,0,8,0,0,1,0,0,0,2
2020/5/19,210,18,0,0,0,0,2,1,1,5,1,6,11,49,32,0,1,3,2,1,1,1,1,2,0,1,4,37,15,0,0,0,1,0,1,1,0,0,2,0,8,0,0,1,0,0,0,1
2020/5/20,188,17,0,0,0,0,2,1,1,5,1,4,10,44,29,0,0,3,1,1,1,1,1,0,0,1,4,35,13,1,0,0,1,0,1,1,0,0,1,0,6,0,0,1,0,0,0,1
2020/5/21,172,17,0,0,0,0,2,0,1,5,1,5,6,42,28,0,0,3,1,1,1,1,1,0,0,1,4,30,12,1,0,0,1,0,1,1,0,0,0,0,4,0,0,0,0,0,0,2
2020/5/22,169,17,0,0,0,0,1,0,0,3,1,6,6,42,30,0,0,3,1,1,1,1,1,0,0,1,3,29,12,0,0,0,1,0,1,1,0,0,0,0,5,0,0,0,0,0,0,2
2020/5/23,132,15,0,0,0,0,1,0,0,3,1,6,6,43,,0,0,3,1,1,1,1,1,0,0,1,3,24,11,0,0,0,1,0,1,1,0,0,0,0,5,0,0,0,0,0,0,2
2020/5/24,130,15,0,0,0,0,1,0,0,3,1,6,6,41,,0,0,3,1,1,1,1,1,0,0,1,3,24,11,0,0,0,1,0,1,1,0,0,0,0,5,0,0,0,0,0,0,2
2020/5/25,156,15,0,0,0,0,1,0,0,3,1,5,6,39,27,0,0,3,1,0,1,1,1,0,0,1,3,25,10,0,3,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0,3
2020/5/26,141,12,0,0,0,0,1,0,0,3,1,6,6,33,27,0,0,3,1,0,1,1,1,0,0,1,2,23,10,0,0,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0,2
2020/5/27,134,12,0,0,0,0,1,0,0,3,1,6,5,31,28,0,0,3,1,0,1,1,1,0,0,1,2,21,6,0,0,0,1,0,0,1,0,0,1,0,6,0,0,0,0,0,0,1
2020/5/28,124,12,0,0,0,0,1,0,0,2,1,6,4,32,24,0,0,3,1,0,1,1,1,0,0,1,1,19,5,0,0,0,1,0,0,1,0,0,1,0,6,0,0,0,0,0,0,0
2020/5/29,119,11,0,0,0,0,1,0,0,2,1,6,4,31,26,0,0,3,1,0,1,1,0,0,0,1,1,18,5,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0
2020/5/30,90,11,0,0,0,0,1,0,0,2,1,5,4,31,,0,0,2,1,0,1,1,0,0,0,1,1,17,5,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0
2020/5/31,86,11,0,0,0,0,1,0,0,2,1,5,4,28,,0,0,2,1,0,1,1,0,0,0,1,1,16,5,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0
2020/6/1,111,11,0,0,0,0,1,0,0,2,1,5,4,29,24,0,0,2,1,0,0,1,0,0,0,1,1,16,5,0,0,0,1,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0
2020/6/2,99,10,0,0,0,0,1,0,0,2,1,4,4,26,19,0,0,2,1,0,0,1,0,0,0,1,1,15,4,0,0,0,1,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0
2020/6/3,103,11,0,0,0,0,1,0,0,1,1,4,4,27,21,0,0,2,1,0,0,1,0,0,0,1,1,15,4,0,0,0,1,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0
2020/6/4,97,11,0,0,0,0,1,0,0,0,1,4,4,27,17,0,0,2,1,0,0,1,0,0,0,1,0,15,4,0,0,0,1,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0
2020/6/5,97,10,0,0,0,0,1,0,0,0,1,4,4,26,19,0,0,2,1,0,0,1,0,0,0,1,0,15,4,0,0,0,1,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0
2020/6/6,79,11,0,0,0,0,1,0,0,0,1,4,4,26,,0,0,2,1,0,0,1,0,0,0,1,0,15,4,0,0,0,1,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0
2020/6/7,81,13,0,0,0,0,1,0,0,0,1,4,4,26,,0,0,2,1,0,0,1,0,0,0,1,0,15,4,0,0,0,1,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0
2020/6/8,89,11,0,0,0,0,1,0,0,0,1,4,4,24,13,0,0,2,1,0,0,1,0,0,0,1,0,15,4,0,0,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0
2020/6/9,90,11,0,0,0,0,1,0,0,0,1,5,4,23,15,0,0,2,1,0,0,1,0,0,0,1,0,14,3,0,0,0,1,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0
2020/6/10,84,12,0,0,0,0,1,0,0,0,0,5,4,22,17,0,0,2,1,0,0,1,0,0,0,1,0,10,3,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
2020/6/11,80,11,0,0,0,0,1,0,0,0,0,4,4,21,16,0,0,2,1,0,0,1,0,0,0,1,0,10,3,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
2020/6/12,74,10,0,0,0,0,1,0,0,0,0,4,3,23,15,0,0,2,1,0,0,1,0,0,0,1,0,9,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
2020/6/13,59,10,0,0,0,0,1,0,0,0,0,4,3,22,,0,0,2,1,0,0,2,0,0,0,1,0,9,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
2020/6/14,56,10,0,0,0,0,1,0,0,0,0,4,3,19,,0,0,2,1,0,0,2,0,0,0,1,0,9,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
2020/6/15,73,10,0,0,0,0,1,0,0,0,0,4,3,21,17,0,0,2,0,0,0,2,0,0,0,1,0,8,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
2020/6/16,69,10,0,0,0,0,1,0,0,0,0,4,3,22,13,0,0,2,0,0,0,2,0,0,0,1,0,7,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
2020/6/17,63,11,0,0,0,0,1,0,0,0,0,3,3,20,9,0,0,2,0,0,0,2,0,0,0,1,0,7,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
2020/6/18,61,11,0,0,0,0,1,0,0,0,0,3,2,19,9,0,0,2,0,0,0,2,0,0,0,1,0,6,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
2020/6/19,61,12,0,0,0,0,1,0,0,0,0,3,2,18,10,0,0,2,0,0,0,2,0,0,0,1,0,5,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
2020/6/20,50,12,0,0,0,0,1,0,0,0,0,3,2,18,,0,0,2,0,0,0,1,0,0,0,1,0,5,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1
2020/6/21,49,11,0,0,0,0,1,0,0,0,0,3,2,18,,0,0,2,0,0,0,1,0,0,0,1,0,5,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1
2020/6/22,63,11,0,0,0,0,1,0,0,0,0,3,2,19,13,0,0,2,0,0,0,1,0,0,0,1,0,5,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1
2020/6/23,58,8,0,0,0,0,1,0,0,0,0,3,2,20,11,0,0,2,0,0,0,1,0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
2020/6/24,55,6,0,0,0,0,1,0,0,0,0,4,2,20,12,0,0,2,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2020/6/25,51,6,0,0,0,0,1,0,0,0,0,4,2,19,10,0,0,1,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2020/6/26,48,7,0,0,0,0,1,0,0,0,0,4,2,17,10,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2020/6/27,35,6,0,0,0,0,1,0,0,0,0,4,2,14,,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
2020/6/28,33,6,0,0,0,0,1,0,0,0,0,4,2,13,,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2020/6/29,43,6,0,0,0,0,1,0,0,0,0,3,2,12,11,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
2020/6/30,41,6,0,0,0,0,1,0,0,0,0,3,2,10,10,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1
2020/7/1,37,5,0,0,0,0,1,0,0,0,0,3,2,10,8,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
2020/7/2,34,5,0,0,0,0,1,0,0,0,0,3,2,9,7,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
2020/7/3,35,6,0,0,0,0,1,0,0,0,0,3,1,9,7,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
2020/7/4,29,6,0,0,0,0,1,0,0,0,0,3,1,9,,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1
2020/7/5,29,6,0,0,0,0,1,0,0,0,0,3,1,9,,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1
2020/7/6,40,6,0,0,0,0,1,0,0,0,0,3,1,8,10,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2
2020/7/7,37,6,0,0,0,0,1,0,1,0,0,3,1,8,7,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1
2020/7/8,40,6,0,0,0,0,0,0,1,0,0,4,1,6,12,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1
2020/7/9,33,6,0,0,0,0,0,0,1,0,0,3,0,6,6,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1
2020/7/10,34,5,0,0,0,0,0,0,1,0,0,3,0,5,8,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1
2020/7/11,25,5,0,0,0,0,0,0,1,0,0,3,0,5,,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0
2020/7/12,29,5,0,0,0,0,0,0,1,0,0,4,0,5,,0,0,1,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0
2020/7/13,42,5,0,0,0,0,0,0,1,0,0,4,0,6,11,0,0,1,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1
2020/7/14,40,5,0,0,0,0,0,0,1,0,0,4,0,7,8,0,0,1,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1
2020/7/15,40,5,0,0,0,0,0,0,1,0,0,4,0,8,7,0,0,1,0,0,0,2,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0
2020/7/16,39,5,0,0,0,0,0,0,1,0,0,4,0,7,9,0,0,1,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0
2020/7/17,43,5,0,0,0,0,0,0,2,0,0,4,1,10,9,0,0,1,0,0,0,1,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0
2020/7/18,35,5,0,0,0,0,0,0,2,0,0,4,2,10,,0,0,1,0,0,0,1,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0
2020/7/19,39,5,0,0,0,0,0,0,2,0,0,6,2,12,,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
2020/7/20,51,5,0,0,0,0,0,0,3,0,0,7,2,13,9,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2020/7/21,54,5,0,0,0,0,0,0,2,0,0,7,2,14,7,0,0,1,0,0,0,0,0,0,0,1,1,8,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2020/7/22,58,5,0,0,0,0,0,0,2,0,0,5,2,18,7,0,0,1,0,0,0,0,0,0,0,1,1,10,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2020/7/23,58,4,0,0,0,0,0,0,1,0,1,5,3,21,,0,0,1,0,0,0,0,0,1,0,2,1,13,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2020/7/24,56,4,0,0,0,0,0,0,1,0,1,4,5,16,,0,0,2,0,0,0,0,0,2,0,2,1,12,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2020/7/25,58,4,0,0,0,0,0,0,1,0,1,3,7,16,,0,0,2,0,0,0,0,0,2,0,2,1,11,1,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
2020/7/26,58,4,0,0,0,0,0,0,1,0,1,3,6,18,,0,0,2,0,0,0,0,0,2,0,2,1,11,1,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2020/7/27,75,4,0,0,0,0,0,0,1,0,1,3,5,19,11,0,0,2,0,0,0,0,0,2,0,3,1,11,4,2,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2020/7/28,78,4,0,0,0,0,0,0,1,0,1,4,5,21,10,0,0,2,0,0,0,0,0,2,0,2,1,13,4,2,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2020/7/29,87,4,0,0,0,0,0,0,1,0,1,4,4,22,10,0,0,3,0,0,0,0,0,2,0,2,2,16,8,1,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2020/7/30,84,3,0,0,0,0,0,0,1,0,2,3,4,22,8,0,0,3,0,0,0,0,0,2,0,2,2,18,6,1,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2020/7/31,77,3,0,0,0,0,0,0,1,0,1,2,4,16,10,0,0,3,0,0,0,0,1,2,0,2,2,19,5,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2020/8/1,73,3,0,0,0,0,0,0,0,0,1,2,6,15,,0,0,3,0,1,0,0,1,4,0,2,2,20,4,0,2,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,2
2020/8/2,75,3,0,0,0,0,0,0,0,0,1,2,7,15,,0,0,2,0,1,0,0,1,4,0,2,2,23,5,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1
2020/8/3,88,3,0,0,0,0,0,0,0,0,1,3,6,15,11,0,0,2,0,1,0,0,0,5,0,1,2,27,4,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1
2020/8/4,104,3,0,0,0,0,0,0,1,0,1,3,6,22,11,0,0,2,0,1,0,0,0,5,0,1,2,26,7,1,1,0,0,0,0,0,0,0,1,0,8,0,0,0,0,1,0,1
2020/8/5,116,3,0,0,0,0,0,0,1,0,0,3,4,21,11,0,0,2,0,1,0,0,1,7,0,2,4,30,7,1,0,0,0,0,1,0,0,0,1,0,11,0,0,0,0,3,0,2
2020/8/6,133,2,0,0,0,0,0,0,1,0,0,3,6,21,14,0,0,2,1,0,0,1,1,7,0,2,3,35,8,1,2,0,0,0,1,0,0,0,1,0,12,0,0,1,1,3,0,4
2020/8/7,139,3,0,0,1,0,0,0,1,2,0,4,6,23,10,0,1,2,1,0,0,1,0,6,0,3,3,36,8,1,4,0,0,0,1,0,0,1,1,0,12,0,0,1,1,3,0,3
2020/8/8,149,3,0,0,1,0,0,0,1,3,0,6,6,25,,0,1,2,1,0,0,2,0,7,1,3,3,40,10,1,4,0,0,0,1,0,0,1,1,0,14,0,0,1,1,3,2,5
2020/8/9,147,3,0,0,1,0,0,0,1,3,0,6,6,23,,0,1,2,1,0,0,3,0,8,2,3,3,38,9,1,4,0,0,0,1,0,0,1,1,0,15,0,0,1,1,3,2,4
2020/8/10,149,3,0,0,1,0,0,0,1,3,0,6,6,24,,0,1,2,2,0,0,3,0,9,2,3,3,41,10,1,0,0,0,0,1,0,0,1,1,0,16,0,0,2,1,2,2,2
2020/8/11,175,3,0,0,1,0,0,0,1,3,0,7,5,22,15,0,0,2,2,1,0,3,1,10,2,3,4,49,9,1,4,0,0,0,1,0,0,1,1,0,16,0,0,2,0,2,2,2
2020/8/12,197,3,0,0,1,0,0,0,1,3,0,8,5,21,17,0,0,2,1,2,0,3,2,14,2,3,4,55,13,1,4,0,0,0,1,0,0,1,1,0,21,0,0,2,0,2,2,2
2020/8/13,203,3,0,0,1,0,0,0,2,3,0,9,7,21,20,0,0,3,1,2,0,3,2,13,2,4,3,53,14,1,4,0,0,0,1,0,0,1,0,0,21,0,0,3,0,2,2,2
2020/8/14,217,3,0,0,1,0,0,1,2,3,0,10,7,24,22,0,0,3,1,2,0,3,2,13,2,4,3,64,14,1,3,0,0,0,1,0,0,0,0,0,19,0,0,3,0,2,2,2
2020/8/15,199,3,0,0,1,0,0,1,2,3,0,10,7,23,,0,0,3,1,2,0,3,2,13,2,4,3,70,14,1,3,0,0,0,1,0,0,0,0,0,17,0,0,3,0,2,2,3
2020/8/16,205,3,0,0,1,0,0,1,2,3,0,11,6,25,,0,0,2,1,2,0,2,2,13,2,4,3,72,14,1,3,0,0,0,1,0,0,0,0,0,19,0,0,4,0,2,2,4
2020/8/17,234,3,0,0,1,0,0,1,2,2,0,10,8,27,21,0,3,2,1,3,0,2,2,13,2,4,3,70,14,3,1,0,0,0,1,0,0,0,0,0,21,0,0,5,0,2,2,5
2020/8/18,233,3,0,0,1,0,0,1,1,2,0,11,9,31,21,0,3,2,1,3,0,3,2,15,1,4,4,65,11,3,1,0,0,0,1,0,0,0,0,0,23,0,0,4,0,1,2,4
2020/8/19,231,3,0,0,0,0,0,1,0,2,0,10,10,32,22,0,3,2,1,3,0,4,2,15,1,2,4,60,16,3,1,0,0,0,1,0,1,0,0,0,22,0,0,4,0,1,2,3
2020/8/20,239,3,0,0,0,0,0,1,0,2,0,10,10,36,20,0,3,6,1,3,0,4,2,16,2,2,4,63,18,2,1,0,0,0,1,0,1,0,0,0,17,0,0,5,0,1,2,3
2020/8/21,239,3,0,0,0,0,0,0,1,2,0,11,8,33,22,0,3,5,1,3,0,4,2,22,2,4,4,62,14,2,1,0,0,0,1,0,1,0,0,0,16,1,0,3,0,1,2,5
2020/8/22,235,2,0,0,0,0,0,0,1,2,0,11,9,37,,0,3,6,1,3,1,5,2,24,2,4,4,66,14,2,1,0,0,0,1,1,1,0,0,0,16,1,0,4,0,1,2,8
2020/8/23,238,2,0,0,0,0,0,0,2,2,0,13,9,39,,0,3,5,1,3,1,5,2,26,2,4,4,68,13,2,1,0,0,0,1,1,1,0,0,0,15,0,0,3,0,1,2,7
2020/8/24,256,2,0,0,0,0,0,0,2,3,0,12,9,38,22,0,3,5,0,3,1,5,2,26,2,4,2,67,14,2,0,0,0,0,1,1,1,0,0,1,16,0,0,3,0,1,2,6
2020/8/25,253,2,0,0,0,0,0,0,2,4,0,12,9,34,20,0,3,7,0,3,1,5,2,22,2,4,2,72,14,2,0,0,0,0,0,1,1,0,0,1,16,0,0,2,0,1,2,7
2020/8/26,245,2,0,0,0,0,1,0,2,4,0,11,7,31,22,0,2,7,0,2,1,5,2,21,2,7,2,68,15,2,0,0,0,0,0,1,0,0,0,1,16,0,1,0,0,1,2,7
2020/8/27,234,2,0,0,0,0,1,1,3,4,0,12,8,31,21,0,2,7,0,2,1,4,1,16,2,7,2,58,16,2,0,0,0,0,1,1,0,0,0,1,16,0,1,0,0,0,1,10
2020/8/28,227,2,0,0,0,0,1,1,2,3,0,13,8,30,24,0,2,5,0,1,0,4,1,16,2,7,1,58,15,3,0,0,0,0,0,1,2,0,0,1,14,0,1,0,0,0,1,8
2020/8/29,210,2,0,0,0,0,1,1,2,3,0,13,9,32,,0,2,5,1,1,0,4,1,19,2,7,1,58,15,3,0,0,0,0,0,1,2,0,0,1,14,0,1,0,0,0,1,8
2020/8/30,214,2,0,0,0,0,1,1,2,3,0,13,10,34,,0,2,5,2,1,0,4,1,18,2,7,1,61,15,3,0,0,0,0,0,0,2,0,0,1,12,0,1,0,0,0,1,9
2020/8/31,238,2,0,0,0,0,1,1,2,3,0,13,11,32,26,1,0,5,2,1,0,4,1,18,2,7,1,60,15,3,0,0,0,0,0,0,2,0,0,1,12,0,1,0,0,0,1,10
2020/9/1,229,2,0,0,0,0,1,1,2,3,0,11,9,29,23,0,0,5,3,1,0,3,1,17,3,7,1,61,13,3,0,0,0,0,0,0,3,0,0,1,14,0,1,0,0,0,1,10
2020/9/2,219,2,0,0,0,0,1,1,3,3,0,11,10,29,22,0,0,5,3,1,0,3,1,16,3,6,1,53,13,4,0,0,0,0,0,0,2,0,0,1,14,0,1,0,0,0,1,9
2020/9/3,215,2,0,0,0,0,1,1,3,3,0,11,10,27,21,0,0,5,3,1,1,2,2,18,3,7,1,51,11,4,0,0,0,0,0,0,2,0,0,1,15,0,0,0,0,0,1,8
2020/9/4,212,2,0,0,0,0,1,2,3,3,0,11,10,28,22,0,1,6,4,1,0,2,2,18,3,6,3,49,8,3,0,0,0,0,0,0,2,0,0,1,13,0,0,1,0,0,1,6
2020/9/5,196,2,0,0,0,0,1,2,3,3,0,11,10,27,,1,1,6,5,1,0,2,2,19,3,6,3,47,8,3,0,0,0,0,0,1,2,0,0,1,15,0,0,1,0,0,1,9
2020/9/6,193,2,0,0,0,0,1,2,3,3,0,10,10,27,,1,1,7,5,1,0,2,2,18,3,6,3,47,9,3,0,0,0,0,0,1,2,0,0,1,15,0,0,0,0,0,1,7
2020/9/7,208,2,0,0,0,0,1,2,3,3,0,10,9,24,25,1,1,7,5,1,0,2,2,15,2,6,3,46,7,3,0,0,0,0,0,1,3,0,0,1,15,0,0,0,0,0,1,7
2020/9/8,211,2,0,0,0,0,1,2,3,1,0,10,8,21,30,1,1,7,5,1,0,2,2,15,2,5,3,44,10,2,0,0,0,0,0,1,3,0,0,1,19,0,0,0,0,0,1,8
2020/9/9,202,2,0,0,0,0,1,2,3,1,0,8,8,24,30,1,1,4,4,1,0,2,2,17,2,3,3,42,12,2,0,0,0,0,0,1,3,0,0,1,17,0,0,0,0,0,1,4
2020/9/10,195,2,0,0,0,0,1,2,3,2,0,9,8,23,27,1,0,4,4,1,0,2,2,17,2,4,3,40,9,2,0,0,0,0,0,1,3,0,0,1,16,0,0,0,0,0,1,5
2020/9/11,197,2,0,0,0,0,1,2,3,2,0,9,8,24,32,1,0,4,4,1,1,2,2,17,2,4,2,35,7,2,0,0,0,0,0,1,3,0,0,1,16,0,0,0,0,0,1,8
2020/9/12,154,2,0,0,0,0,1,2,3,2,0,8,7,23,,1,0,4,4,1,1,2,2,15,2,4,2,34,6,2,0,0,0,0,0,1,3,0,0,0,15,0,0,0,0,0,1,6
2020/9/13,158,2,0,0,0,0,1,2,4,2,0,7,8,24,,1,0,5,4,1,1,1,2,15,2,5,2,36,7,2,0,0,0,0,0,1,3,0,0,0,15,0,0,0,0,0,1,4
2020/9/14,180,2,0,0,0,0,1,1,4,2,1,7,6,22,35,1,0,5,4,1,0,1,1,16,1,4,1,36,6,1,0,0,0,0,0,1,1,0,0,0,13,0,0,0,0,0,1,5
2020/9/15,183,2,0,0,0,0,1,1,5,2,1,7,7,21,32,1,0,5,4,2,0,1,1,19,1,3,1,35,9,1,0,0,0,0,0,1,1,0,0,0,13,0,0,0,0,0,1,5
2020/9/16,172,2,0,0,0,0,1,2,5,2,1,8,6,23,27,1,0,5,4,2,0,1,1,19,1,3,1,28,10,1,0,0,0,0,0,1,1,0,0,0,10,0,0,0,0,0,1,5
2020/9/17,173,1,0,0,1,0,1,3,5,1,1,8,6,27,26,1,0,6,3,2,0,1,1,16,1,3,1,31,11,1,0,0,0,0,0,1,1,0,0,0,8,0,0,0,0,0,1,4
2020/9/18,168,1,0,0,1,0,1,1,5,1,1,6,6,26,24,1,0,5,3,1,0,1,1,16,1,3,1,30,11,1,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,10
